! Tycho-2 stars,  V mag  +7.0  to  +8.0,  20.0 deg grid
000040  03 51 55.437  -11 58 05.13  +0.0019 +0.014  2000.0
000041  17 15 34.653  -10 17 50.95  -0.0006 +0.022  2000.0
000042  06 38 31.872  -09 19 17.82  +0.0010 -0.017  2000.0
000043  19 59 24.529  -08 05 21.79  -0.0001 +0.002  2000.0
000044  09 20 44.341  -07 43 48.50  -0.0089 -0.018  2000.0
000045  22 40 12.449  -06 32 04.06  -0.0009 -0.034  2000.0
000046  12 03 35.499  -05 28 46.49  -0.0037 -0.012  2000.0
000047  01 22 34.064  -03 48 01.10  +0.0051 -0.004  2000.0
000048  14 40 59.215  -02 50 40.95  -0.0039 +0.082  2000.0
000049  04 02 17.182  -01 37 57.75  +0.0039 -0.030  2000.0
000050  17 18 14.842  -00 45 53.09  -0.0020 -0.027  2000.0
000051  06 39 10.501  +00 24 11.07  -0.0001 +0.012  2000.0
000052  20 00 22.049  +01 41 53.56  -0.0003 -0.002  2000.0
000053  09 21 08.981  +02 56 27.63  -0.0051 -0.004  2000.0
000054  22 43 50.718  +03 53 12.63  +0.0101 +0.332  2000.0
000055  12 04 18.826  +04 55 54.45  +0.0009 -0.015  2000.0
000056  01 22 46.889  +06 25 55.50  +0.0030 -0.009  2000.0
000057  14 40 03.831  +07 20 28.87  +0.0000 -0.001  2000.0
000058  04 02 57.914  +08 08 24.23  -0.0007 -0.009  2000.0
000059  17 23 19.854  +09 28 00.37  +0.0015 -0.009  2000.0
000060  06 43 33.675  +10 34 11.99  +0.0001 -0.009  2000.0
000061  20 04 36.660  +11 37 45.41  -0.0016 -0.053  2000.0
000062  09 28 26.862  +12 40 29.95  -0.0076 -0.127  2000.0
000063  22 47 21.678  +14 07 23.22  -0.0007 -0.029  2000.0
000064  12 09 14.136  +14 49 47.35  -0.0027 -0.049  2000.0
000065  01 31 54.859  +16 02 49.06  +0.0003 -0.147  2000.0
000066  14 58 58.198  +17 19 37.08  -0.0024 -0.072  2000.0
000067  04 24 42.961  +18 54 47.06  +0.0009 -0.017  2000.0
000068  17 49 56.887  +20 52 11.82  +0.0007 -0.024  2000.0
000069  07 12 46.302  +21 21 09.01  -0.0024 -0.030  2000.0
000070  20 40 35.782  +21 55 37.33  +0.0008 -0.005  2000.0
000071  10 01 53.030  +23 58 52.46  -0.0010 -0.003  2000.0
000072  23 29 54.302  +24 46 20.35  -0.0014 -0.023  2000.0
000073  12 53 55.746  +26 46 47.98  +0.0002 -0.004  2000.0
000074  02 25 18.870  +27 41 01.77  +0.0012 -0.017  2000.0
000075  15 59 05.916  +29 25 53.69  +0.0031 -0.057  2000.0
000076  05 27 10.218  +29 55 15.79  +0.0000 -0.003  2000.0
000077  18 59 14.811  +31 40 53.46  +0.0009 +0.020  2000.0
000078  08 32 14.150  +32 10 12.82  -0.0010 -0.021  2000.0
000079  22 13 03.242  +33 36 12.08  +0.0006 +0.068  2000.0
000080  11 45 35.040  +35 53 39.63  -0.0032 +0.024  2000.0
000081  01 24 42.940  +36 03 50.04  +0.0037 -0.080  2000.0
000082  14 55 53.554  +36 25 48.42  -0.0092 -0.029  2000.0
000083  04 42 36.730  +38 23 22.69  +0.0002 +0.000  2000.0
000084  18 22 23.135  +40 22 31.34  +0.0003 -0.002  2000.0
000085  08 05 25.240  +41 11 24.39  +0.0003 -0.012  2000.0
000086  21 57 38.932  +43 13 03.90  -0.0009 -0.024  2000.0
000087  11 44 16.657  +44 29 26.55  -0.0177 +0.028  2000.0
000088  01 37 16.906  +46 27 34.55  +0.0015 -0.002  2000.0
000089  15 40 19.551  +48 03 17.66  -0.0111 +0.087  2000.0
000090  05 35 24.356  +49 35 50.99  +0.0030 -0.064  2000.0
000091  19 38 11.567  +51 14 09.08  +0.0016 +0.024  2000.0
000092  09 49 45.674  +52 53 27.48  -0.0048 -0.045  2000.0
000093  23 59 31.802  +54 41 18.55  -0.0003 -0.006  2000.0
000094  14 26 51.561  +56 02 10.73  -0.0026 +0.018  2000.0
000095  04 42 37.028  +58 54 33.43  +0.0000 +0.000  2000.0
000096  19 18 11.662  +60 57 36.14  +0.0002 +0.022  2000.0
000097  10 09 55.977  +63 45 16.90  -0.0031 +0.033  2000.0
000098  01 05 52.980  +65 58 15.77  +0.0005 -0.011  2000.0
000099  16 33 54.956  +68 00 46.76  -0.0027 -0.011  2000.0
000100  07 57 07.575  +71 40 48.61  -0.0010 +0.004  2000.0
000101  00 11 22.188  +74 29 04.37  +0.0183 -0.013  2000.0
000102  17 19 14.948  +79 18 19.26  +0.0046 -0.035  2000.0
END
