! ACT stars,  V mag  +8.0  to  +7.0,  10.0 deg grid
000135  12 13 44.887  -20 19 36.76  -0.0093 +0.017  2000.0
000136  00 59 02.609  -19 19 34.42  +0.0030 +0.001  2000.0
000137  13 41 52.780  -18 59 05.39  -0.0037 -0.004  2000.0
000138  02 19 40.478  -19 09 16.02  -0.0004 -0.029  2000.0
000139  15 06 14.802  -19 22 39.02  +0.0011 -0.027  2000.0
000140  03 50 13.910  -18 44 45.65  -0.0003 -0.007  2000.0
000141  16 28 45.525  -17 59 05.95  +0.0016 -0.004  2000.0
000142  05 08 31.232  -18 07 10.74  +0.0009 +0.011  2000.0
000143  17 52 23.458  -18 05 24.30  -0.0008 +0.007  2000.0
000144  06 37 43.561  -17 00 47.28  +0.0001 -0.028  2000.0
000145  19 14 50.828  -17 20 48.49  +0.0021 -0.008  2000.0
000146  08 00 10.261  -16 57 12.40  -0.0020 -0.013  2000.0
000147  20 39 04.294  -16 33 34.35  +0.0078 -0.028  2000.0
000148  09 23 31.709  -15 48 05.04  -0.0009 +0.020  2000.0
000149  22 08 26.164  -16 32 34.71  +0.0017 +0.012  2000.0
000150  10 46 58.420  -15 43 54.84  -0.0024 -0.003  2000.0
000151  23 30 54.308  -15 58 56.43  +0.0048 -0.030  2000.0
000152  12 15 30.704  -14 04 19.45  +0.0007 -0.012  2000.0
000153  00 53 42.182  -13 55 12.97  +0.0025 +0.006  2000.0
000154  13 34 28.165  -13 20 49.17  -0.0011 -0.009  2000.0
000155  02 11 10.261  -14 42 06.68  -0.0005 -0.085  2000.0
000156  14 55 53.185  -13 54 02.54  -0.0009 -0.014  2000.0
000157  03 31 10.937  -13 29 55.86  +0.0003 -0.002  2000.0
000158  16 17 49.968  -13 22 20.94  -0.0027 -0.028  2000.0
000159  04 57 44.641  -13 42 17.95  -0.0008 -0.004  2000.0
000160  17 41 45.594  -13 18 55.62  -0.0001 +0.052  2000.0
000161  06 20 17.081  -10 52 55.84  +0.0008 -0.029  2000.0
000162  18 59 01.310  -12 35 16.03  +0.0002 +0.001  2000.0
000163  07 42 01.973  -11 51 09.77  -0.0012 +0.051  2000.0
000164  20 25 08.062  -11 42 16.60  +0.0007 -0.006  2000.0
000165  09 04 58.025  -11 41 53.21  -0.0005 +0.009  2000.0
000166  21 46 42.093  -11 41 52.26  +0.0024 -0.133  2000.0
000167  10 28 28.700  -09 52 52.47  -0.0025 -0.002  2000.0
000168  23 05 53.503  -10 26 16.43  -0.0013 -0.017  2000.0
000169  11 42 56.986  -09 07 11.86  -0.0079 +0.019  2000.0
000170  00 27 06.929  -09 52 22.92  -0.0007 -0.028  2000.0
000171  13 10 50.230  -10 06 10.71  -0.0020 -0.001  2000.0
000172  01 46 31.210  -10 35 52.63  +0.0013 -0.006  2000.0
000173  14 35 15.612  -09 05 44.00  -0.0028 -0.023  2000.0
000174  03 14 32.881  -09 41 12.87  +0.0022 -0.007  2000.0
000175  15 47 15.383  -08 27 10.62  -0.0021 -0.026  2000.0
000176  04 35 21.125  -08 17 30.09  -0.0003 -0.002  2000.0
000177  17 02 57.645  -06 21 08.43  -0.0022 +0.011  2000.0
000178  05 51 57.210  -07 18 36.32  -0.0001 -0.002  2000.0
000179  18 34 12.414  -07 42 44.40  -0.0001 -0.006  2000.0
000180  07 11 11.065  -07 42 16.43  -0.0002 -0.016  2000.0
000181  19 53 13.725  -05 32 25.00  -0.0024 -0.040  2000.0
000182  08 30 24.454  -07 02 24.35  -0.0002 -0.011  2000.0
000183  21 13 30.110  -05 54 41.42  +0.0005 +0.000  2000.0
000184  09 48 06.715  -05 54 12.45  +0.0007 -0.002  2000.0
000185  22 32 34.059  -06 28 01.84  +0.0195 +0.028  2000.0
000186  11 12 46.419  -05 07 00.98  -0.0006 +0.001  2000.0
000187  23 49 32.597  -05 33 10.80  +0.0004 -0.013  2000.0
000188  12 30 50.309  -04 03 38.90  -0.0042 +0.004  2000.0
000189  01 13 52.097  -04 50 50.75  +0.0041 -0.048  2000.0
000190  13 54 56.573  -05 52 33.94  -0.0009 +0.014  2000.0
000191  02 30 26.453  -05 01 51.92  -0.0010 -0.012  2000.0
000192  15 14 57.686  -02 24 53.13  -0.0003 -0.032  2000.0
000193  03 52 07.899  -03 35 48.95  -0.0015 -0.036  2000.0
000194  16 33 23.379  -04 15 43.13  -0.0044 -0.051  2000.0
000195  05 15 23.693  -03 21 57.48  -0.0030 -0.002  2000.0
000196  17 53 03.318  -02 34 45.61  -0.0029 -0.038  2000.0
000197  06 35 35.846  -02 14 34.78  +0.0076 -0.125  2000.0
000198  19 14 18.131  -01 08 27.54  +0.0015 -0.036  2000.0
000199  07 50 34.255  -01 36 35.26  -0.0002 -0.007  2000.0
000200  20 32 40.706  -01 27 40.38  -0.0006 -0.006  2000.0
000201  09 13 52.596  -00 11 13.58  -0.0045 -0.014  2000.0
000202  21 50 14.019  -00 36 21.60  -0.0070 -0.031  2000.0
000203  10 27 35.527  -00 57 46.49  +0.0006 +0.000  2000.0
000204  23 13 00.367  +00 01 50.84  +0.0011 -0.006  2000.0
000205  11 54 51.959  -01 27 05.36  +0.0088 -0.308  2000.0
000206  00 33 29.137  -00 36 31.71  -0.0009 -0.023  2000.0
000207  13 16 51.843  +01 14 24.82  -0.0017 -0.004  2000.0
000208  01 49 00.338  +01 19 53.53  +0.0013 -0.002  2000.0
000209  14 35 59.062  +00 13 11.08  -0.0023 +0.009  2000.0
000210  03 17 11.853  +01 33 29.03  +0.0021 +0.002  2000.0
000211  15 49 51.605  +02 30 02.65  -0.0005 -0.012  2000.0
000212  04 32 24.472  +00 58 48.48  +0.0006 -0.012  2000.0
000213  17 21 07.056  +01 26 35.00  -0.0110 +0.272  2000.0
000214  05 57 48.680  +02 03 56.08  -0.0013 +0.037  2000.0
000215  18 34 35.341  +03 08 08.78  +0.0006 -0.002  2000.0
000216  07 12 56.068  +03 44 38.49  -0.0009 -0.026  2000.0
000217  19 49 42.886  +02 57 14.11  +0.0006 +0.007  2000.0
000218  08 32 27.906  +03 40 24.52  -0.0007 -0.017  2000.0
000219  21 16 09.915  +04 24 19.04  +0.0008 -0.015  2000.0
000220  09 51 28.838  +03 22 06.41  -0.0006 -0.009  2000.0
000221  22 34 31.593  +04 13 20.57  +0.0014 -0.004  2000.0
000222  11 14 18.795  +05 57 52.04  -0.0017 -0.123  2000.0
000223  23 54 05.263  +04 52 16.02  +0.0009 -0.040  2000.0
000224  12 31 51.061  +05 42 35.70  -0.0029 -0.006  2000.0
000225  01 13 51.606  +05 08 30.60  +0.0042 -0.023  2000.0
000226  13 57 56.785  +05 07 03.83  -0.0007 -0.018  2000.0
000227  02 36 02.574  +06 25 56.76  +0.0072 -0.033  2000.0
000228  15 13 31.951  +05 02 39.09  -0.0014 -0.039  2000.0
000229  03 56 36.100  +06 42 38.03  +0.0054 -0.055  2000.0
000230  16 36 51.638  +07 06 25.91  -0.0011 -0.001  2000.0
000231  05 17 40.977  +07 21 12.01  -0.0004 -0.152  2000.0
000232  17 59 27.073  +06 25 08.24  +0.0006 -0.010  2000.0
000233  06 38 51.054  +07 58 17.55  -0.0003 -0.005  2000.0
000234  19 19 40.934  +07 47 44.06  -0.0003 +0.002  2000.0
000235  07 58 52.933  +08 27 11.87  +0.0026 +0.017  2000.0
000236  20 38 56.469  +08 31 22.00  +0.0018 +0.012  2000.0
000237  09 19 11.911  +09 04 43.85  +0.0030 -0.122  2000.0
000238  22 02 39.039  +08 30 52.50  -0.0016 -0.040  2000.0
000239  10 41 23.455  +08 33 45.51  -0.0018 -0.010  2000.0
000240  23 17 59.874  +09 30 12.26  +0.0007 -0.011  2000.0
000241  11 56 53.272  +10 31 32.86  -0.0034 -0.042  2000.0
000242  00 39 40.704  +11 31 56.21  +0.0107 -0.012  2000.0
000243  13 19 38.940  +09 41 35.06  +0.0023 -0.069  2000.0
000244  02 00 22.732  +10 37 47.70  +0.0000 -0.010  2000.0
000245  14 45 21.548  +10 35 56.39  -0.0010 +0.006  2000.0
000246  03 25 04.597  +10 58 35.24  +0.0010 -0.020  2000.0
000247  16 07 49.051  +12 22 24.69  +0.0018 -0.013  2000.0
000248  04 42 48.835  +12 12 35.17  +0.0057 -0.226  2000.0
000249  17 27 52.248  +11 23 25.81  -0.0013 +0.003  2000.0
000250  06 07 54.597  +12 38 49.05  +0.0001 -0.007  2000.0
000251  18 46 50.027  +12 33 16.20  +0.0008 +0.000  2000.0
000252  07 29 20.235  +13 31 44.37  +0.0000 +0.017  2000.0
000253  20 09 00.713  +13 00 57.12  -0.0001 -0.009  2000.0
000254  08 53 45.743  +13 49 49.47  -0.0018 -0.005  2000.0
000255  21 38 29.790  +13 41 02.94  -0.0009 -0.011  2000.0
000256  10 10 42.931  +15 42 15.80  -0.0073 -0.058  2000.0
000257  22 57 00.238  +14 25 08.15  +0.0003 +0.001  2000.0
000258  11 33 56.775  +13 33 07.28  -0.0006 -0.025  2000.0
000259  00 17 49.982  +16 19 51.66  +0.0154 -0.027  2000.0
000260  13 05 28.458  +14 43 31.60  -0.0093 -0.007  2000.0
000261  01 42 26.918  +15 46 42.71  +0.0022 -0.006  2000.0
000262  14 24 11.259  +16 16 25.19  -0.0023 +0.005  2000.0
000263  03 04 40.645  +15 51 21.68  -0.0009 -0.094  2000.0
000264  15 44 48.178  +16 44 14.48  -0.0049 -0.007  2000.0
000265  04 26 51.134  +17 01 43.06  +0.0019 -0.054  2000.0
000266  17 06 11.205  +16 16 13.85  -0.0004 +0.005  2000.0
000267  05 50 32.283  +18 01 34.89  -0.0001 -0.007  2000.0
000268  18 29 45.947  +17 35 57.53  +0.0001 -0.017  2000.0
000269  07 14 50.691  +18 33 42.91  -0.0002 +0.002  2000.0
000270  19 56 29.815  +19 11 14.55  +0.0006 +0.011  2000.0
000271  08 39 44.665  +19 16 30.76  -0.0025 -0.014  2000.0
000272  21 22 54.090  +18 03 43.00  +0.0004 -0.008  2000.0
000273  10 09 08.435  +18 31 50.12  +0.0036 -0.064  2000.0
000274  22 45 58.409  +19 15 00.91  +0.0029 +0.010  2000.0
000275  11 33 29.431  +19 40 47.80  -0.0012 -0.002  2000.0
000276  00 09 04.309  +19 55 28.88  +0.0007 +0.021  2000.0
000277  12 53 03.849  +19 36 18.16  -0.0074 -0.011  2000.0
000278  01 37 56.140  +21 15 39.98  +0.0010 -0.004  2000.0
000279  14 18 21.383  +21 18 15.46  -0.0023 -0.028  2000.0
000280  03 04 15.203  +21 28 22.39  +0.0004 -0.008  2000.0
000281  15 44 55.861  +21 26 39.79  +0.0033 +0.129  2000.0
000282  04 26 18.500  +21 28 13.55  +0.0076 -0.038  2000.0
000283  17 09 27.202  +22 05 30.54  +0.0044 -0.055  2000.0
000284  05 54 54.008  +22 31 11.82  +0.0008 +0.010  2000.0
000285  18 35 55.727  +22 45 20.07  +0.0012 +0.017  2000.0
000286  07 22 12.257  +22 38 45.71  -0.0004 -0.005  2000.0
000287  20 03 52.128  +23 20 26.46  -0.0728 -0.914  2000.0
000288  08 54 18.706  +22 12 40.52  -0.0084 -0.212  2000.0
000289  21 35 34.204  +23 58 39.44  +0.0007 +0.015  2000.0
000290  10 19 13.092  +24 21 49.90  -0.0016 -0.034  2000.0
000291  22 54 40.366  +24 23 13.69  +0.0006 +0.009  2000.0
000292  11 43 47.045  +24 00 37.21  -0.0016 -0.006  2000.0
000293  00 27 12.557  +25 34 42.65  -0.0020 -0.026  2000.0
000294  13 13 52.956  +25 41 53.78  +0.0009 -0.042  2000.0
000295  01 53 55.791  +25 46 34.41  +0.0085 -0.043  2000.0
000296  14 41 45.825  +24 32 17.92  -0.0045 -0.019  2000.0
000297  03 23 04.924  +26 54 03.38  -0.0004 -0.017  2000.0
000298  16 11 07.904  +26 53 31.87  +0.0017 -0.072  2000.0
000299  04 55 34.580  +27 12 08.72  -0.0030 -0.027  2000.0
000300  17 39 05.180  +27 03 01.41  -0.0008 -0.113  2000.0
000301  06 22 47.875  +27 59 12.03  -0.0003 -0.005  2000.0
000302  19 04 54.851  +28 11 17.63  +0.0001 -0.006  2000.0
000303  07 55 08.285  +28 23 03.07  -0.0047 -0.055  2000.0
000304  20 39 29.752  +28 05 18.66  -0.0014 -0.022  2000.0
000305  09 21 43.176  +28 30 00.76  -0.0004 +0.013  2000.0
000306  22 11 23.154  +29 15 16.62  +0.0020 -0.016  2000.0
000307  10 57 35.836  +30 39 09.68  -0.0021 -0.002  2000.0
000308  23 44 00.927  +29 17 48.20  +0.0038 +0.014  2000.0
000309  12 31 50.551  +29 18 50.89  -0.0011 -0.012  2000.0
000310  01 14 20.855  +30 32 31.41  +0.0028 -0.020  2000.0
000311  14 01 22.319  +31 33 48.94  -0.0010 -0.040  2000.0
000312  02 47 03.667  +31 23 42.20  +0.0014 -0.028  2000.0
000313  15 38 42.507  +31 33 06.65  -0.0003 -0.004  2000.0
000314  04 22 33.934  +32 28 04.52  -0.0001 -0.006  2000.0
000315  17 10 48.211  +32 10 44.09  +0.0016 -0.086  2000.0
000316  05 57 39.722  +33 15 36.92  -0.0025 -0.048  2000.0
000317  18 44 54.089  +33 11 15.04  +0.0020 -0.025  2000.0
000318  07 34 24.693  +33 07 21.13  -0.0006 -0.034  2000.0
000319  20 18 11.238  +32 41 55.09  +0.0003 +0.003  2000.0
000320  09 03 15.742  +32 52 53.09  -0.0332 -0.012  2000.0
000321  21 56 08.866  +34 33 01.66  -0.0093 -0.033  2000.0
000322  10 44 25.343  +32 37 11.33  -0.0014 -0.015  2000.0
000323  23 29 52.698  +35 00 50.49  -0.0007 -0.007  2000.0
000324  12 21 11.138  +34 41 12.05  -0.0009 -0.032  2000.0
000325  01 09 17.317  +34 48 21.25  +0.0047 -0.011  2000.0
000326  14 01 34.335  +36 13 27.17  -0.0128 -0.046  2000.0
000327  02 46 06.801  +36 16 00.84  -0.0027 -0.050  2000.0
000328  15 40 30.219  +37 01 01.12  -0.0013 -0.010  2000.0
000329  04 23 35.195  +35 54 11.00  +0.0005 -0.013  2000.0
000330  17 20 46.838  +36 41 28.40  +0.0017 -0.011  2000.0
000331  06 07 31.545  +38 04 56.06  +0.0010 -0.020  2000.0
000332  19 00 22.145  +37 59 44.82  +0.0003 +0.001  2000.0
000333  07 51 06.087  +37 12 42.26  +0.0011 -0.011  2000.0
000334  20 39 32.691  +38 22 31.99  -0.0005 -0.013  2000.0
000335  09 22 25.945  +40 12 03.79  -0.0297 -0.361  2000.0
000336  22 27 05.142  +39 40 18.88  -0.0004 +0.026  2000.0
000337  11 13 54.780  +39 58 39.92  -0.0255 -0.117  2000.0
000338  00 07 37.705  +40 04 42.61  +0.0031 -0.007  2000.0
000339  13 06 13.501  +40 55 21.04  +0.0000 +0.000  2000.0
000340  01 54 37.890  +40 39 21.45  -0.0003 -0.012  2000.0
000341  14 53 15.779  +40 49 00.11  +0.0007 +0.015  2000.0
000342  03 39 12.173  +41 16 57.94  -0.0002 -0.014  2000.0
000343  16 31 31.255  +42 09 45.42  -0.0002 -0.013  2000.0
000344  05 24 30.537  +41 49 37.46  +0.0001 +0.003  2000.0
000345  18 19 49.027  +42 00 06.27  -0.0018 +0.031  2000.0
000346  07 12 29.997  +43 59 19.94  +0.0002 -0.012  2000.0
000347  20 13 23.795  +43 48 40.29  +0.0003 -0.005  2000.0
000348  09 04 27.247  +43 26 30.93  +0.0009 -0.016  2000.0
000349  21 58 23.211  +44 08 44.60  -0.0008 -0.010  2000.0
000350  10 48 07.622  +44 48 06.85  -0.0018 -0.006  2000.0
000351  23 53 52.528  +44 33 20.99  +0.0006 +0.012  2000.0
000352  12 42 14.873  +45 52 37.37  -0.0050 -0.007  2000.0
000353  01 38 42.832  +46 20 47.28  -0.0006 +0.003  2000.0
000354  14 41 06.075  +45 24 48.15  -0.0106 -0.191  2000.0
000355  03 36 04.550  +46 35 04.14  -0.0025 +0.007  2000.0
000356  16 30 14.957  +47 57 08.58  -0.0094 -0.275  2000.0
000357  05 32 10.068  +47 11 33.74  +0.0003 -0.019  2000.0
000358  18 33 54.861  +47 52 12.71  -0.0001 -0.005  2000.0
000359  07 34 36.241  +48 11 29.02  -0.0002 -0.005  2000.0
000360  20 30 05.008  +48 38 29.12  +0.0013 +0.013  2000.0
000361  09 34 31.798  +48 45 16.83  +0.0014 -0.005  2000.0
000362  22 38 26.659  +49 32 25.94  -0.0019 -0.027  2000.0
000363  11 30 29.838  +48 56 08.55  +0.0012 -0.013  2000.0
000364  00 41 42.400  +49 49 59.27  +0.0068 -0.005  2000.0
000365  13 38 03.782  +50 57 35.98  -0.0001 +0.003  2000.0
000366  02 48 03.056  +51 33 05.97  -0.0013 -0.006  2000.0
000367  15 44 05.760  +52 54 19.54  -0.0057 +0.047  2000.0
000368  04 52 46.683  +51 32 33.89  +0.0020 -0.071  2000.0
000369  18 02 16.746  +51 38 19.61  +0.0014 -0.026  2000.0
000370  07 02 28.237  +53 23 01.60  -0.0006 +0.001  2000.0
000371  20 13 36.324  +53 39 33.55  -0.0036 -0.023  2000.0
000372  09 10 13.230  +54 58 43.13  -0.0214 -0.034  2000.0
000373  22 26 26.535  +54 06 12.64  +0.0002 -0.010  2000.0
000374  11 33 35.516  +55 34 55.70  -0.0040 -0.023  2000.0
000375  00 37 31.221  +55 13 31.28  +0.0027 -0.004  2000.0
000376  13 44 06.154  +55 38 05.92  +0.0016 +0.000  2000.0
000377  03 00 04.114  +55 11 17.12  +0.0053 -0.033  2000.0
000378  16 17 09.820  +56 55 06.27  -0.0027 +0.018  2000.0
000379  05 37 27.042  +56 29 16.10  -0.0008 -0.012  2000.0
000380  18 43 18.018  +57 49 06.42  -0.0091 -0.096  2000.0
000381  07 53 43.408  +58 12 49.60  -0.0076 -0.023  2000.0
000382  21 11 44.033  +58 27 40.94  +0.0023 -0.005  2000.0
000383  10 26 30.233  +59 09 12.07  +0.0003 +0.006  2000.0
000384  23 53 02.406  +59 25 17.77  +0.0088 -0.004  2000.0
000385  13 02 24.102  +59 14 45.74  -0.0014 +0.033  2000.0
000386  02 32 39.954  +61 44 02.92  -0.0044 -0.016  2000.0
000387  16 04 48.987  +60 02 40.97  +0.0004 -0.004  2000.0
