!  TPOINT star catalogue.
!  FK5 stars.
!  Magnitude range  +5.0 to  +6.0
!  Complete set:  not gridded.
!  

001324 12 36 47.355 -05 49 54.83  -.0019   -.018 J2000 ! +5.87
001325 12 41 22.993 -46 08 44.25  -.0066   +.057 J2000 ! +5.84
001328 12 45 37.062 +07 40 23.83  -.0072   +.004 J2000 ! +5.22
001336 12 59 39.527 -03 48 42.97  -.0024   +.008 J2000 ! +5.79
001337 13 05 44.450 +35 47 56.05  -.0025   +.021 J2000 ! +5.25
001338 13 05 52.278 +45 16 06.84  -.0012   +.028 J2000 ! +5.63
001339 13 06 21.229 +21 09 12.31  -.0049   -.046 J2000 ! +5.99
001340 13 07 38.272 -53 27 35.38  -.0044   -.024 J2000 ! +5.71
001342 13 16 53.143 -31 30 22.40  +.0027   -.048 J2000 ! +5.10
001343 13 17 13.924 -43 58 46.09  +.0000   -.009 J2000 ! +5.84
001346 13 20 18.952 +40 09 02.02  -.0051   -.002 J2000 ! +5.60
001348 13 26 43.168 -12 42 27.71  -.0089   -.020 J2000 ! +5.25
001352 13 35 31.298 -05 23 46.30  +.0011   +.085 J2000 ! +5.73
001355 13 41 36.775 -08 42 10.93  -.0064   +.040 J2000 ! +5.01
001356 13 42 56.090 -56 46 04.79  -.0013   -.004 J2000 ! +6.00
001357 13 44 29.828 -16 10 44.75  +.0009   -.005 J2000 ! +5.60
001358 13 46 43.316 +25 42 07.87  -.0015   -.061 J2000 ! +5.95
001361 14 00 00.120 -25 00 37.49  -.0144   -.091 J2000 ! +5.77
001363 14 05 19.825 -76 47 48.38  -.0274   -.032 J2000 ! +5.48
001368 14 07 55.753 +43 51 16.12  +.0010   -.028 J2000 ! +5.27
001369 14 18 38.264 -18 42 57.65  -.0042   -.042 J2000 ! +5.90
001372 14 19 16.286 +13 00 15.43  +.0073   -.030 J2000 ! +5.41
001375 14 24 11.347 +05 49 12.34  -.0052   +.005 J2000 ! +5.10
001376 14 24 48.627 -24 48 22.71  -.0041   -.016 J2000 ! +5.32
001378 14 26 27.360 +19 13 36.68  -.0050   +.025 J2000 ! +5.39
001382 14 41 43.532 +11 39 38.28  -.0107   -.114 J2000 ! +5.56
001385 14 47 44.817 -26 05 14.98  +.0031   -.007 J2000 ! +5.24
001387 14 50 41.207 -15 59 50.14  -.0068   -.066 J2000 ! +5.15
001389 14 55 44.715 -33 51 20.94  +.0016   +.000 J2000 ! +5.32
001390 14 56 46.118 -11 24 35.05  +.0008   +.008 J2000 ! +5.46
001391 14 57 28.031 -21 24 55.95  +.0749  -1.730 J2000 ! +5.78
001393 14 57 33.258 -00 10 03.42  +.0042   -.026 J2000 ! +5.53
001395 15 05 25.830 +48 09 03.59  -.0066   +.031 J2000 ! +5.57
001397 15 06 16.708 +54 33 22.86  +.0055   +.015 J2000 ! +5.25
001400 15 18 24.509 +20 34 21.92  -.0008   -.020 J2000 ! +5.70
001407 15 28 15.411 -16 42 59.43  +.0012   -.032 J2000 ! +5.64
001410 15 36 12.107 -44 23 48.64  -.0042   -.057 J2000 ! +5.43
001411 15 38 49.475 -52 22 21.86  -.0039   -.035 J2000 ! +5.44
001412 15 38 16.221 +46 47 51.77  +.0088   -.126 J2000 ! +5.75
001415 15 53 20.061 -20 10 01.50  -.0008   -.024 J2000 ! +5.03
001419 16 00 19.598 -16 32 00.11  -.0438   -.394 J2000 ! +5.47
001420 16 00 47.637 -08 24 40.96  -.0010   -.013 J2000 ! +5.55
001421 16 08 04.534 +17 02 49.03  -.0022   -.007 J2000 ! +5.00
001422 16 09 11.186 +06 22 43.81  +.0159   -.738 J2000 ! +5.97
001426 16 19 32.749 -30 54 24.34  +.0066   +.023 J2000 ! +5.49
001429 16 24 10.831 +06 56 53.45  +.0002   +.014 J2000 ! +5.85
001430 16 29 46.932 -14 33 03.00  +.0025   +.014 J2000 ! +5.68
001432 16 32 25.660 +60 49 24.00  +.0030   -.010 J2000 ! +5.94
001433 16 36 21.455 -02 19 28.60  +.0306   -.310 J2000 ! +5.75
001440 16 51 45.266 +24 39 23.12  +.0008   +.006 J2000 ! +5.04
001441 16 52 58.057 +31 42 06.03  -.0071   -.017 J2000 ! +5.32
001444 16 58 17.950 -50 38 28.44  -.0009   -.041 J2000 ! +5.54
001446 17 01 36.362 +33 34 05.83  +.0002   +.002 J2000 ! +5.29
001449 17 08 14.865 -17 36 32.54  +.0004   -.032 J2000 ! +5.99
001450 17 09 47.959 -10 31 23.83  +.0039   -.105 J2000 ! +5.56
001452 17 17 03.656 -32 39 46.31  -.0076   -.056 J2000 ! +5.55
001453 17 16 31.717 +01 12 37.94  -.0001   -.013 J2000 ! +5.91
001454 17 20 18.871 +18 03 25.54  +.0006   -.055 J2000 ! +5.00
001455 17 31 27.308 -80 51 32.94  -.0055   -.044 J2000 ! +5.88
001456 17 20 39.571 +32 28 03.88  +.0108  -1.041 J2000 ! +5.39
001461 17 34 46.357 -11 14 31.09  +.0004   +.006 J2000 ! +5.55
001462 17 33 07.257 +41 14 36.50  -.0060   -.060 J2000 ! +5.74
001465 17 48 24.769 +20 33 55.65  +.0019   +.008 J2000 ! +5.69
001468 17 55 25.191 +26 03 00.00  +.0003   +.006 J2000 ! +5.46
001474 18 17 07.521 -56 01 24.09  -.0007   -.013 J2000 ! +5.33
001478 18 25 38.802 +08 01 55.20  -.0001   -.006 J2000 ! +5.65
001479 18 25 58.795 +29 49 44.20  +.0020   -.022 J2000 ! +5.83
001480 18 29 40.986 -01 59 07.11  +.0022   -.033 J2000 ! +5.39
001481 18 31 04.446 +16 55 42.74  -.0022   -.021 J2000 ! +5.78
001484 18 36 27.836 +09 07 21.05  -.0001   -.129 J2000 ! +5.39
001485 18 37 54.437 -21 23 51.87  +.0000   -.067 J2000 ! +5.94
001490 18 48 50.492 -43 40 48.25  +.0023   -.019 J2000 ! +5.49
001492 18 46 43.077 +52 59 16.81  +.0011   -.002 J2000 ! +5.88
001494 18 46 22.190 +75 26 02.29  -.0041   +.073 J2000 ! +5.35
001495 18 55 31.012 -16 22 35.98  -.0017   -.185 J2000 ! +5.58
001498 19 06 37.735 +28 37 42.95  +.0058   +.085 J2000 ! +5.51
001500 19 12 40.717 -07 56 22.30  +.0011   -.006 J2000 ! +5.34
001501 19 19 39.996 -35 25 17.34  +.0006   -.013 J2000 ! +5.59
001503 19 24 58.203 +11 56 39.83  +.0492   +.643 J2000 ! +5.16
001504 19 27 48.113 -54 19 30.96  -.0007   +.009 J2000 ! +5.69
001505 19 26 28.678 +19 53 29.39  -.0001   -.046 J2000 ! +5.81
001509 19 30 39.839 -02 47 19.96  +.0015   -.010 J2000 ! +5.03
001512 19 40 43.389 -16 17 35.66  +.0049   -.048 J2000 ! +5.30
001514 19 42 31.135 -16 07 26.43  +.0047   -.009 J2000 ! +5.06
001515 19 43 42.927 +25 46 18.94  +.0009   +.019 J2000 ! +5.49
001516 19 46 01.221 -31 54 30.94  +.0004   -.017 J2000 ! +5.52
001519 19 53 18.742 -03 06 52.08  +.0016   +.015 J2000 ! +5.65
001522 19 57 57.031 -15 29 29.43  +.0012   -.101 J2000 ! +5.02
001524 20 04 08.319 +07 16 40.58  +.0011   +.011 J2000 ! +5.52
001529 20 18 01.399 -21 48 35.94  +.0025   -.024 J2000 ! +5.87
001531 20 23 10.695 +05 20 34.70  -.0018   -.039 J2000 ! +5.31
001532 20 25 26.836 -28 39 47.70  +.0011   +.007 J2000 ! +5.85
001535 20 29 20.396 +36 27 17.11  +.0003   -.001 J2000 ! +5.88
001536 20 32 23.697 -09 51 12.27  +.0208   +.104 J2000 ! +5.65
001540 20 40 19.837 -33 25 54.68  +.0019   +.036 J2000 ! +5.47
001542 20 48 29.160 -43 59 18.64  +.0172   -.106 J2000 ! +5.11
001548 20 57 40.649 -16 01 53.61  +.0037   +.001 J2000 ! +5.87
001549 20 58 16.351 +22 19 33.27  -.0002   -.004 J2000 ! +5.31
001554 21 13 20.485 -70 07 34.80  +.0079   -.025 J2000 ! +5.02
001556 21 13 17.341 -27 37 09.69  +.0074   -.116 J2000 ! +5.42
001562 21 24 11.499 -12 52 41.27  +.0062   +.009 J2000 ! +5.49
001566 21 32 14.587 -33 56 40.72  -.0001   -.004 J2000 ! +5.97
001567 21 33 23.528 -44 50 55.46  -.0016   -.007 J2000 ! +5.57
001570 21 37 45.434 +19 19 06.90  +.0072   +.013 J2000 ! +5.45
001573 21 48 15.758 -47 18 13.18  +.0164   -.298 J2000 ! +5.58
001574 21 47 13.971 +02 41 10.02  +.0007   -.003 J2000 ! +5.64
001575 21 49 50.693 +30 10 27.15  +.0015   -.027 J2000 ! +5.04
001577 21 53 17.778 -13 33 06.44  +.0215   +.013 J2000 ! +5.08
001584 22 21 35.580 -21 35 53.71  -.0006   -.085 J2000 ! +5.13
001587 22 28 37.657 -67 29 20.61  +.0260   -.072 J2000 ! +5.55
001588 22 29 07.998 +09 07 44.37  +.0037   -.022 J2000 ! +5.58
001589 22 29 10.229 +26 45 47.48  +.0019   -.004 J2000 ! +5.79
001590 22 30 01.824 +32 34 21.47  +.0027   -.014 J2000 ! +5.65
001593 22 29 52.939 +78 49 27.36  +.0005   -.022 J2000 ! +5.50
001594 22 32 16.200 +76 13 35.10  -.0058   -.011 J2000 ! +5.72
001595 22 37 45.385 -04 13 40.99  -.0045   -.120 J2000 ! +5.03
001597 22 47 33.130 -19 36 48.12  -.0072   -.204 J2000 ! +5.25
001599 22 51 02.170 -39 09 24.79  +.0019   -.011 J2000 ! +5.42
001600 22 55 02.647 +37 04 36.52  +.0072   +.007 J2000 ! +5.91
001601 23 03 29.818 -34 44 58.04  +.0061   +.080 J2000 ! +5.11
001604 23 07 45.391 +49 17 44.92  +.0157   +.133 J2000 ! +5.70
001606 23 11 44.196 +08 43 12.38  -.0004   -.006 J2000 ! +5.16
001610 23 20 53.269 +38 10 56.28  +.0111   -.063 J2000 ! +5.77
001611 23 21 15.517 -26 59 12.43  -.0010   -.012 J2000 ! +5.64
001613 23 24 50.836 +32 23 05.53  +.0013   +.002 J2000 ! +5.57
001616 23 34 37.544 +40 14 11.23  -.0015   -.046 J2000 ! +5.59
001618 23 40 38.155 -32 04 23.31  -.0070   -.055 J2000 ! +5.31
001621 23 44 12.083 -18 16 36.92  +.0020   -.003 J2000 ! +5.24
001623 23 47 56.545 -02 45 41.76  +.0064   +.005 J2000 ! +5.49
001625 23 52 37.100 +10 56 50.52  -.0020   +.001 J2000 ! +5.32
001636 03 32 20.108 +84 54 39.79  +.0470   -.136 J2000 ! +5.61
001643 13 42 23.092 +82 45 08.62  +.0183   -.041 J2000 ! +5.98
001644 14 50 20.403 +82 30 42.97  +.0902   -.223 J2000 ! +5.64
001648 22 13 10.580 +86 06 28.68  +.0506   +.045 J2000 ! +5.27
001665 13 40 55.460 -85 47 09.66  -.0821   -.018 J2000 ! +5.58
001666 15 43 16.844 -84 27 54.93  +.0907   +.098 J2000 ! +5.57
001670 22 31 37.390 -85 58 02.30  -.0390   +.059 J2000 ! +5.77
END
